bldg_id,in.sqft,in.area_median_income,in.battery,in.bedrooms,in.ceiling_fan,in.clothes_dryer,in.clothes_dryer_usage_level,in.clothes_washer,in.clothes_washer_presence,in.clothes_washer_usage_level,in.cooking_range,in.cooking_range_usage_level,in.cooling_setpoint,in.cooling_setpoint_has_offset,in.cooling_setpoint_offset_magnitude,in.cooling_setpoint_offset_period,in.corridor,in.dishwasher,in.dishwasher_usage_level,in.door_area,in.duct_leakage_and_insulation,in.duct_location,in.federal_poverty_level,in.geometry_attic_type,in.geometry_building_horizontal_location_mf,in.geometry_building_horizontal_location_sfa,in.geometry_building_level_mf,in.geometry_building_number_units_mf,in.geometry_building_number_units_sfa,in.geometry_building_type_recs,in.geometry_floor_area,in.geometry_floor_area_bin,in.geometry_foundation_type,in.geometry_garage,in.geometry_stories,in.geometry_stories_low_rise,in.geometry_story_bin,in.geometry_wall_exterior_finish,in.geometry_wall_type,in.has_pv,in.heating_fuel,in.heating_setpoint,in.heating_setpoint_has_offset,in.heating_setpoint_offset_magnitude,in.heating_setpoint_offset_period,in.holiday_lighting,in.hot_water_distribution,in.hot_water_fixtures,in.household_has_tribal_persons,in.hvac_cooling_efficiency,in.hvac_cooling_partial_space_conditioning,in.hvac_cooling_type,in.hvac_has_ducts,in.hvac_has_shared_system,in.hvac_has_zonal_electric_heating,in.hvac_heating_efficiency,in.hvac_heating_type,in.hvac_heating_type_and_fuel,in.hvac_shared_efficiencies,in.income_recs_2020,in.infiltration,in.insulation_ceiling,in.insulation_floor,in.insulation_foundation_wall,in.insulation_rim_joist,in.insulation_roof,in.insulation_slab,in.insulation_wall,in.interior_shading,in.lighting,in.lighting_interior_use,in.lighting_other_use,in.mechanical_ventilation,in.misc_extra_refrigerator,in.misc_freezer,in.misc_gas_fireplace,in.misc_gas_grill,in.misc_gas_lighting,in.misc_hot_tub_spa,in.misc_pool,in.misc_pool_heater,in.misc_pool_pump,in.misc_well_pump,in.natural_ventilation,in.neighbors,in.occupants,in.orientation,in.overhangs,in.plug_load_diversity,in.plug_loads,in.pv_orientation,in.pv_system_size,in.radiant_barrier,in.refrigerator,in.refrigerator_usage_level,in.roof_material,in.solar_hot_water,in.tenure,in.usage_level,in.vacancy_status,in.vintage,in.vintage_acs,in.water_heater_efficiency,in.water_heater_fuel,in.water_heater_in_unit,in.window_areas,in.windows,in.representative_income,out.site_energy.total.energy_consumption.kwh
335998,1698,150%+,,4,Standard Efficiency,Propane,100% Usage,EnergyStar,Yes,100% Usage,Gas,100% Usage,70F,No,0F,,Not Applicable,318 Rated kWh,100% Usage,20 ft^2,"0% Leakage to Outside, Uninsulated",Heated Basement,400%+,Vented Attic,,,,,,Single-Family Detached,1500-1999,1500-2499,Heated Basement,1 Car,2,2,<8,"Shingle, Composition, Medium",Wood Frame,No,Natural Gas,70F,Yes,6F,Night +5h,No Exterior Use,Uninsulated,100% Usage,No,,,,Yes,,No,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,100000-149999,15 ACH50,R-38,Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.85",100% LED,100% Usage,100% Usage,,,,,Gas Grill,,,,,,,"Cooling Season, 7 days/wk",Left/Right at 15ft,4,South,,1.0,1.01,,,No,EF 10.5,100% Usage,Slate,,Owner,Medium,Occupied,1950s,1940-59,Natural Gas Standard,Natural Gas,Yes,F12 B12 L12 R12,"Double, Clear, Non-metal, Air",129299,58690.4125126892
336090,2179,30-60%,,4,,Electric,120% Usage,Standard,Yes,120% Usage,Gas,120% Usage,68F,No,0F,,Not Applicable,,120% Usage,20 ft^2,"10% Leakage to Outside, Uninsulated",Crawlspace,100-150%,Vented Attic,,,,,,Single-Family Detached,2000-2499,1500-2499,Vented Crawlspace,,1,1,<8,"Stucco, Light",Wood Frame,No,Natural Gas,68F,Yes,3F,Night -2h,No Exterior Use,Uninsulated,200% Usage,No,"AC, SEER 8",80% Conditioned,Central AC,Yes,,No,"Fuel Furnace, 76% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,20000-39999,15 ACH50,R-13,Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.85",100% LED,100% Usage,100% Usage,,,,,,,,,,,,"Cooling Season, 7 days/wk",Left/Right at 15ft,3,North,,2.0,1.01,,,No,EF 17.6,105% Usage,"Metal, Dark",,Owner,High,Occupied,<1940,<1940,Natural Gas Premium,Natural Gas,Yes,F18 B18 L18 R18,"Single, Clear, Non-metal",27274,78929.6075477127
337419,2179,150%+,,3,Standard Efficiency,Gas,80% Usage,EnergyStar,Yes,80% Usage,Propane,80% Usage,75F,No,0F,,Not Applicable,318 Rated kWh,80% Usage,20 ft^2,"0% Leakage to Outside, Uninsulated",Heated Basement,400%+,Vented Attic,,,,,,Single-Family Detached,2000-2499,1500-2499,Heated Basement,,1,1,<8,"Stucco, Light",Wood Frame,No,Fuel Oil,68F,No,0F,,No Exterior Use,Uninsulated,50% Usage,No,"AC, SEER 15",80% Conditioned,Central AC,Yes,,No,"Fuel Furnace, 80% AFUE",Ducted Heating,Fuel Oil Fuel Furnace,,150000+,25 ACH50,R-38,Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,"Wood Stud, R-7","Summer = 0.7, Winter = 0.85",100% CFL,100% Usage,100% Usage,,,,,,,Electricity,,,,,"Cooling Season, 7 days/wk",Left/Right at 15ft,3,Southwest,,0.5,1.01,,,No,EF 17.6,95% Usage,Composition Shingles,,Owner,Low,Occupied,1970s,1960-79,Electric Standard,Electricity,Yes,F6 B6 L6 R6,"Double, Low-E, Non-metal, Air, M-Gain",267342,55148.941700728
337740,2179,100-120%,,3,Standard Efficiency,Electric,100% Usage,Standard,Yes,100% Usage,Propane,100% Usage,72F,No,0F,,Not Applicable,,100% Usage,20 ft^2,"0% Leakage to Outside, Uninsulated",Heated Basement,200-300%,Vented Attic,,,,,,Single-Family Detached,2000-2499,1500-2499,Heated Basement,1 Car,1,1,<8,"Vinyl, Light",Wood Frame,No,Fuel Oil,67F,No,0F,,No Exterior Use,Uninsulated,100% Usage,No,"Room AC, EER 10.7",20% Conditioned,Room AC,Yes,,No,"Fuel Furnace, 80% AFUE",Ducted Heating,Fuel Oil Fuel Furnace,,60000-99999,20 ACH50,R-13,Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.85",100% CFL,100% Usage,100% Usage,,EF 17.6,"EF 12, National Average",,,,,,,,Typical Efficiency,"Cooling Season, 7 days/wk",Left/Right at 15ft,4,Southwest,,1.0,1.01,,,No,EF 17.6,100% Usage,Composition Shingles,,Owner,Medium,Occupied,1950s,1940-59,Propane Tankless,Propane,Yes,F9 B9 L9 R9,"Double, Clear, Non-metal, Air",73741,59761.8803452388
338250,2179,150%+,,5,Standard Efficiency,Electric,100% Usage,Standard,Yes,100% Usage,Gas,100% Usage,72F,No,0F,,Not Applicable,318 Rated kWh,100% Usage,20 ft^2,"0% Leakage to Outside, Uninsulated",Heated Basement,400%+,Vented Attic,,,,,,Single-Family Detached,2000-2499,1500-2499,Heated Basement,2 Car,2,2,<8,"Vinyl, Light",Wood Frame,No,Natural Gas,68F,Yes,6F,Night +2h,No Exterior Use,Uninsulated,100% Usage,No,"AC, SEER 13",100% Conditioned,Central AC,Yes,,No,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,100000-149999,20 ACH50,R-19,Uninsulated,"Wall R-5, Exterior","R-5, Exterior","Unfinished, Uninsulated",,"Wood Stud, R-11","Summer = 0.7, Winter = 0.85",100% Incandescent,100% Usage,100% Usage,,,,,,,,,,,,"Cooling Season, 7 days/wk",Left/Right at 15ft,2,South,,1.0,1.01,,,No,EF 17.6,100% Usage,"Metal, Dark",,Owner,Medium,Occupied,1980s,1980-99,Natural Gas Premium,Natural Gas,Yes,F12 B12 L12 R12,"Double, Low-E, Non-metal, Air, M-Gain",108692,46844.479856328
338994,1228,Not Available,,2,"Standard Efficiency, No usage",Electric,120% Usage,Standard,Yes,120% Usage,Gas,120% Usage,70F,No,0F,,Not Applicable,318 Rated kWh,120% Usage,20 ft^2,,,Not Available,Vented Attic,,,,,,Single-Family Detached,1000-1499,0-1499,Heated Basement,,1,1,<8,"Wood, Medium/Dark",Wood Frame,No,Natural Gas,55F,Yes,6F,Night -2h,No Exterior Use,Uninsulated,200% Usage,Not Available,"Room AC, EER 12.0",40% Conditioned,Room AC,No,,No,"Fuel Boiler, 80% AFUE",Non-Ducted Heating,Natural Gas Fuel Boiler,,Not Available,20 ACH50,R-38,Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.85",100% LED,100% Usage,100% Usage,,,,,,,,Has Pool,Natural Gas,1.0 HP Pump,Typical Efficiency,"Cooling Season, 7 days/wk",Left/Right at 15ft,0,Northeast,,2.0,1.01,,,No,EF 19.9,105% Usage,Wood Shingles,,Not Available,High,Vacant,1960s,1960-79,Natural Gas Standard,Natural Gas,Yes,F12 B12 L12 R12,"Double, Low-E, Non-metal, Air, M-Gain",0,18670.6786674617
339385,1228,150%+,,3,Standard Efficiency,Electric,80% Usage,EnergyStar,Yes,80% Usage,Electric Resistance,80% Usage,75F,No,0F,,Not Applicable,,80% Usage,20 ft^2,,,400%+,Unvented Attic,,,,,,Single-Family Detached,1000-1499,0-1499,Unheated Basement,,1,1,<8,"Vinyl, Light",Wood Frame,No,Fuel Oil,72F,No,0F,,No Exterior Use,Uninsulated,50% Usage,No,"Room AC, EER 10.7",20% Conditioned,Room AC,No,,No,"Fuel Boiler, 90% AFUE",Non-Ducted Heating,Fuel Oil Fuel Boiler,,60000-99999,20 ACH50,R-7,Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.85",100% LED,100% Usage,100% Usage,,EF 17.6,"EF 12, National Average",,,,,,,,,"Cooling Season, 7 days/wk",Left/Right at 15ft,2,Southwest,,0.5,1.01,,,No,EF 19.9,95% Usage,Composition Shingles,,Owner,Low,Occupied,<1940,<1940,Electric Standard,Electricity,Yes,F18 B18 L18 R18,"Single, Clear, Non-metal",89096,41320.0901835816
340189,1228,100-120%,,2,Standard Efficiency,Electric,100% Usage,EnergyStar,Yes,100% Usage,Electric Resistance,100% Usage,80F,No,0F,,Not Applicable,318 Rated kWh,100% Usage,20 ft^2,"0% Leakage to Outside, Uninsulated",Living Space,400%+,,,,,,,Mobile Home,1000-1499,0-1499,Ambient,,1,1,<8,"Wood, Medium/Dark",Wood Frame,No,Propane,65F,No,0F,,No Exterior Use,Uninsulated,100% Usage,No,"Room AC, EER 10.7",100% Conditioned,Room AC,Yes,,No,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Propane Fuel Furnace,,60000-99999,3 ACH50,,Ceiling R-19,,,"Finished, Uninsulated",,"Wood Stud, R-19","Summer = 0.7, Winter = 0.85",100% Incandescent,100% Usage,100% Usage,,EF 19.9,"EF 12, National Average",,,,,Has Pool,,1.0 HP Pump,,"Cooling Season, 7 days/wk",Left/Right at 15ft,2,Southeast,,1.0,0.97,,,No,EF 19.9,100% Usage,Composition Shingles,,Owner,Medium,Occupied,2000s,2000-09,Electric Premium,Electricity,Yes,F12 B12 L12 R12,"Double, Clear, Non-metal, Air",74877,28733.273861825
341797,854,30-60%,,1,,,80% Usage,,,80% Usage,Gas,80% Usage,60F,No,0F,,Double-Loaded Interior,,80% Usage,20 ft^2,,,150-200%,,Middle,,Top,5.0,,Multi-Family with 5+ Units,750-999,0-1499,Unheated Basement,,2,2,<8,,Brick,No,Natural Gas,68F,No,0F,,No Exterior Use,Uninsulated,50% Usage,No,"Room AC, EER 12.0",20% Conditioned,Room AC,No,Heating Only,No,Shared Heating,Non-Ducted Heating,Natural Gas Shared Heating,"Boiler Baseboards Heating Only, Fuel",20000-39999,30 ACH50,,Uninsulated,Uninsulated,Uninsulated,"Finished, R-49",,"Brick, 12-in, 3-wythe, Uninsulated","Summer = 0.7, Winter = 0.85",100% Incandescent,100% Usage,100% Usage,,,"EF 12, National Average",,,,,,,,Typical Efficiency,"Cooling Season, 7 days/wk",7,2,North,,0.5,0.89,,,,EF 17.6,95% Usage,"Asphalt Shingles, Medium",,Renter,Low,Occupied,<1940,<1940,Natural Gas Premium,Natural Gas,No,F30 B30 L30 R30,"Double, Clear, Metal, Air",31921,13878.0874569354
343124,881,Not Available,,2,,Propane,100% Usage,EnergyStar,Yes,100% Usage,Propane,100% Usage,80F,No,0F,,Not Applicable,318 Rated kWh,100% Usage,20 ft^2,"20% Leakage to Outside, R-8",Garage,Not Available,,,,,,,Single-Family Detached,750-999,0-1499,Slab,1 Car,1,1,<8,"Vinyl, Light",Wood Frame,No,Propane,55F,Yes,3F,Night -4h,No Exterior Use,Uninsulated,100% Usage,Not Available,"AC, SEER 13",100% Conditioned,Central AC,Yes,,No,"Fuel Furnace, 80% AFUE",Ducted Heating,Propane Fuel Furnace,,Not Available,6 ACH50,,,,,"Finished, R-30","2ft R10 Perimeter, Vertical","Wood Stud, R-11","Summer = 0.7, Winter = 0.85",100% LED,100% Usage,100% Usage,,EF 17.6,"EF 12, National Average",,,,,Has Pool,,1.0 HP Pump,,"Cooling Season, 7 days/wk",Left/Right at 15ft,0,West,,1.0,1.01,,,No,EF 19.9,100% Usage,"Asphalt Shingles, Medium",,Not Available,Medium,Vacant,2010s,2010s,Propane Standard,Propane,Yes,F12 B12 L12 R12,"Triple, Low-E, Non-metal, Air, L-Gain",0,10600.3806081292
346928,634,30-60%,,2,,Electric,100% Usage,Standard,Yes,100% Usage,Gas,100% Usage,70F,No,0F,,Not Applicable,290 Rated kWh,100% Usage,20 ft^2,"0% Leakage to Outside, Uninsulated",Living Space,100-150%,,,,,,,Mobile Home,500-749,0-1499,Ambient,,1,1,<8,"Wood, Medium/Dark",Wood Frame,No,Natural Gas,75F,Yes,6F,Night +3h,No Exterior Use,Uninsulated,100% Usage,No,"AC, SEER 13",80% Conditioned,Central AC,Yes,,No,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Natural Gas Fuel Wall/Floor Furnace,,<20000,15 ACH50,,Uninsulated,,,"Finished, R-38",,"Wood Stud, R-7","Summer = 0.7, Winter = 0.85",100% LED,100% Usage,100% Usage,,EF 17.6,"EF 12, National Average",,,,,,,,,"Cooling Season, 7 days/wk",Left/Right at 15ft,1,Northeast,,1.0,0.97,,,No,EF 15.9,100% Usage,"Metal, Dark",,Owner,Medium,Occupied,1970s,1960-79,Electric Standard,Electricity,Yes,F9 B9 L9 R9,"Double, Low-E, Non-metal, Air, M-Gain",16639,28160.0268485681
347664,1698,30-60%,,3,,Electric,100% Usage,EnergyStar,Yes,100% Usage,Propane,100% Usage,76F,No,0F,,Not Applicable,318 Rated kWh,100% Usage,20 ft^2,,,0-100%,,,,,,,Single-Family Detached,1500-1999,1500-2499,Unheated Basement,,2,2,<8,"Vinyl, Light",Wood Frame,No,Electricity,70F,Yes,3F,Night -4h,No Exterior Use,Uninsulated,100% Usage,No,"Room AC, EER 10.7",<10% Conditioned,Room AC,No,,No,"Electric Boiler, 100% AFUE",Non-Ducted Heating,Electricity Electric Boiler,,<20000,40 ACH50,,Uninsulated,Uninsulated,Uninsulated,"Finished, R-7",,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.85",100% LED,100% Usage,100% Usage,,,,,,,,,,,,"Cooling Season, 7 days/wk",Left/Right at 15ft,2,Southeast,,1.0,1.01,,,No,EF 19.9,100% Usage,Composition Shingles,,Owner,Medium,Occupied,<1940,<1940,Electric Standard,Electricity,Yes,F15 B15 L15 R15,"Single, Clear, Non-metal",15960,62479.2353078757
347989,881,Not Available,,2,,Electric,100% Usage,Standard,Yes,100% Usage,Gas,100% Usage,72F,Yes,2F,Night Setup +2h,Not Applicable,318 Rated kWh,100% Usage,20 ft^2,"20% Leakage to Outside, Uninsulated",Unheated Basement,Not Available,,,,,,,Single-Family Detached,750-999,0-1499,Unheated Basement,,1,1,<8,"Wood, Medium/Dark",Wood Frame,No,Natural Gas,55F,No,0F,,No Exterior Use,Uninsulated,100% Usage,Not Available,"Room AC, EER 8.5",40% Conditioned,Room AC,Yes,,No,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,Not Available,25 ACH50,,Uninsulated,Uninsulated,Uninsulated,"Finished, R-30",,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.85",100% LED,100% Usage,100% Usage,,,,,,,,Has Pool,,1.0 HP Pump,,"Cooling Season, 7 days/wk",Left/Right at 15ft,0,South,,1.0,1.01,,,No,EF 19.9,100% Usage,"Asphalt Shingles, Medium",,Not Available,Medium,Vacant,<1940,<1940,Natural Gas Standard,Natural Gas,Yes,F15 B15 L15 R15,"Double, Low-E, Non-metal, Air, M-Gain",0,18328.9577996409
348028,1228,100-120%,,3,Standard Efficiency,Electric,100% Usage,Standard,Yes,100% Usage,Electric Resistance,100% Usage,78F,No,0F,,Not Applicable,,100% Usage,20 ft^2,,,300-400%,,,,,,,Single-Family Detached,1000-1499,0-1499,Heated Basement,1 Car,1,1,<8,"Wood, Medium/Dark",Wood Frame,No,Natural Gas,68F,No,0F,,No Exterior Use,Uninsulated,100% Usage,No,"Room AC, EER 10.7",20% Conditioned,Room AC,No,,No,"Fuel Wall/Floor Furnace, 68% AFUE",Non-Ducted Heating,Natural Gas Fuel Wall/Floor Furnace,,60000-99999,20 ACH50,,Uninsulated,Uninsulated,Uninsulated,"Finished, R-19",,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.85",100% LED,100% Usage,100% Usage,,EF 19.9,"EF 12, National Average",,,,,,,,,"Cooling Season, 7 days/wk",Left/Right at 15ft,2,South,,1.0,1.01,,,No,EF 19.9,100% Usage,Composition Shingles,,Owner,Medium,Occupied,1950s,1940-59,Natural Gas Standard,Natural Gas,Yes,F12 B12 L12 R12,"Single, Clear, Non-metal",63747,43539.2243269256
348238,1228,Not Available,,3,"Standard Efficiency, No usage",Electric,100% Usage,Standard,Yes,100% Usage,Electric Resistance,100% Usage,78F,No,0F,,Not Applicable,318 Rated kWh,100% Usage,20 ft^2,,,Not Available,Vented Attic,,,,,,Single-Family Detached,1000-1499,0-1499,Heated Basement,1 Car,1,1,<8,"Vinyl, Light",Wood Frame,No,Other Fuel,55F,No,0F,,No Exterior Use,Uninsulated,100% Usage,Not Available,"Room AC, EER 10.7",40% Conditioned,Room AC,No,,No,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Other Fuel Fuel Wall/Floor Furnace,,Not Available,7 ACH50,R-30,Uninsulated,"Wall R-5, Exterior","R-5, Exterior","Unfinished, Uninsulated",,"Wood Stud, R-11","Summer = 0.7, Winter = 0.85",100% CFL,100% Usage,100% Usage,,,"EF 12, National Average",,,,,Has Pool,Other Fuel,1.0 HP Pump,,"Cooling Season, 7 days/wk",Left/Right at 15ft,0,East,,1.0,1.01,,,No,EF 21.9,100% Usage,Composition Shingles,,Not Available,Medium,Vacant,1990s,1980-99,Electric Premium,Electricity,Yes,F15 B15 L15 R15,"Double, Low-E, Non-metal, Air, M-Gain",0,2232.32234150181
349003,3310,150%+,,4,Standard Efficiency,Electric,120% Usage,Standard,Yes,120% Usage,Electric Resistance,120% Usage,75F,Yes,2F,Night Setback +2h,Not Applicable,318 Rated kWh,120% Usage,20 ft^2,"20% Leakage to Outside, Uninsulated",Crawlspace,400%+,,,,,,,Single-Family Detached,3000-3999,2500-3999,Unvented Crawlspace,1 Car,1,1,<8,"Stucco, Light",Wood Frame,No,Electricity,70F,No,0F,,No Exterior Use,Uninsulated,200% Usage,No,"AC, SEER 15",60% Conditioned,Central AC,Yes,,No,"Electric Furnace, 100% AFUE",Ducted Heating,Electricity Electric Furnace,,150000+,4 ACH50,,Uninsulated,Uninsulated,Uninsulated,"Finished, R-19",,"Wood Stud, R-19","Summer = 0.7, Winter = 0.85",100% Incandescent,100% Usage,100% Usage,,,"EF 12, National Average",,,,,,,,,"Cooling Season, 7 days/wk",Left/Right at 15ft,3,East,,2.0,1.01,,,No,EF 19.9,105% Usage,"Asphalt Shingles, Medium",,Owner,High,Occupied,1990s,1980-99,Electric Premium,Electricity,Yes,F12 B12 L12 R12,"Double, Low-E, Non-metal, Air, M-Gain",189249,56210.738187962
349059,298,Not Available,,2,"Standard Efficiency, No usage",Electric,80% Usage,Standard,Yes,80% Usage,Gas,80% Usage,70F,No,0F,,Not Applicable,,80% Usage,20 ft^2,"20% Leakage to Outside, R-4",Attic,Not Available,Vented Attic,,,,,,Single-Family Detached,0-499,0-1499,Slab,,1,1,<8,"Brick, Medium/Dark",Wood Frame,No,Natural Gas,55F,No,0F,,No Exterior Use,Uninsulated,50% Usage,Not Available,,,,Yes,,No,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,Not Available,40 ACH50,R-13,,,,"Unfinished, Uninsulated",Uninsulated,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.85",100% CFL,100% Usage,100% Usage,,EF 17.6,"EF 12, National Average",,,,,,,,,"Cooling Season, 7 days/wk",Left/Right at 15ft,0,South,,0.5,1.01,,,No,EF 17.6,95% Usage,Composition Shingles,,Not Available,Low,Vacant,1940s,1940-59,Natural Gas Standard,Natural Gas,Yes,F18 B18 L18 R18,"Double, Clear, Metal, Air",0,8716.22669799206
350068,1698,30-60%,,3,Standard Efficiency,Electric,100% Usage,Standard,Yes,100% Usage,Electric Resistance,100% Usage,75F,Yes,9F,Night Setback +4h,Not Applicable,,100% Usage,20 ft^2,"0% Leakage to Outside, Uninsulated",Heated Basement,200-300%,,,,,,,Single-Family Detached,1500-1999,1500-2499,Heated Basement,,2,2,<8,"Brick, Medium/Dark",Wood Frame,No,Propane,68F,No,0F,,No Exterior Use,Uninsulated,100% Usage,No,"AC, SEER 13",60% Conditioned,Central AC,Yes,,No,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Propane Fuel Furnace,,60000-99999,10 ACH50,,Uninsulated,Uninsulated,Uninsulated,"Finished, R-13",,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.85",100% LED,100% Usage,100% Usage,,,,,,,,,,,,"Cooling Season, 7 days/wk",Left/Right at 15ft,5,Southeast,,1.0,1.01,,,No,EF 19.9,100% Usage,Composition Shingles,,Owner,Medium,Occupied,1940s,1940-59,Propane Standard,Propane,Yes,F6 B6 L6 R6,"Double, Clear, Non-metal, Air",64915,47286.1379590775
350191,2678,100-120%,,3,Standard Efficiency,Electric,100% Usage,EnergyStar,Yes,100% Usage,Propane,100% Usage,68F,No,0F,,Not Applicable,,100% Usage,20 ft^2,,,400%+,,,,,,,Single-Family Detached,2500-2999,2500-3999,Heated Basement,1 Car,2,2,<8,"Brick, Medium/Dark",Wood Frame,No,Other Fuel,65F,No,0F,,No Exterior Use,Uninsulated,100% Usage,No,"Room AC, EER 10.7",20% Conditioned,Room AC,No,,No,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Other Fuel Fuel Wall/Floor Furnace,,40000-59999,20 ACH50,,Uninsulated,Uninsulated,Uninsulated,"Finished, R-49",,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.85",100% LED,100% Usage,100% Usage,,,"EF 12, National Average",,,,,,,,,"Cooling Season, 7 days/wk",Left/Right at 15ft,1,Northwest,,1.0,1.01,,,No,EF 19.9,100% Usage,"Metal, Dark",,Owner,Medium,Occupied,<1940,<1940,Propane Standard,Propane,Yes,F9 B9 L9 R9,"Double, Low-E, Non-metal, Air, M-Gain",54023,8514.3007306434
350503,1228,60-80%,,2,Standard Efficiency,Electric,100% Usage,Standard,Yes,100% Usage,Gas,100% Usage,72F,No,0F,,Not Applicable,,100% Usage,20 ft^2,"20% Leakage to Outside, Uninsulated",Crawlspace,300-400%,Vented Attic,,,,,,Single-Family Detached,1000-1499,0-1499,Vented Crawlspace,,1,1,<8,"Vinyl, Light",Wood Frame,No,Natural Gas,65F,No,0F,,No Exterior Use,Uninsulated,100% Usage,No,,,,Yes,,No,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,40000-59999,6 ACH50,R-19,Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.85",100% LED,100% Usage,100% Usage,,,"EF 12, National Average",,,,,,,,,"Cooling Season, 7 days/wk",Left/Right at 15ft,2,South,,1.0,1.01,,,No,EF 15.9,100% Usage,Composition Shingles,,Owner,Medium,Occupied,1950s,1940-59,Natural Gas Standard,Natural Gas,Yes,F12 B12 L12 R12,"Double, Clear, Metal, Air",55104,37259.2974352753
350744,1678,120-150%,,3,Standard Efficiency,Gas,100% Usage,Standard,Yes,100% Usage,Electric Resistance,100% Usage,70F,Yes,2F,Night Setback +2h,Not Applicable,318 Rated kWh,100% Usage,20 ft^2,"0% Leakage to Outside, Uninsulated",Living Space,400%+,,,Middle,,,7.0,Single-Family Attached,1500-1999,1500-2499,Slab,,1,1,<8,,Brick,No,Natural Gas,68F,No,0F,,No Exterior Use,Uninsulated,100% Usage,No,"Room AC, EER 10.7",40% Conditioned,Room AC,Yes,,No,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,60000-99999,25 ACH50,,,,,"Finished, R-38",Uninsulated,"Brick, 12-in, 3-wythe, Uninsulated","Summer = 0.7, Winter = 0.85",100% Incandescent,100% Usage,100% Usage,,EF 19.9,,,,,,,,,,"Cooling Season, 7 days/wk",27,3,Southwest,,1.0,1.08,,,No,EF 19.9,100% Usage,"Metal, Dark",,Owner,Medium,Occupied,1950s,1940-59,Natural Gas Standard,Natural Gas,Yes,F6 B6 L6 R6,"Single, Clear, Non-metal",92315,29953.0356558818
351573,1698,100-120%,,3,Standard Efficiency,Gas,100% Usage,Standard,Yes,100% Usage,Gas,100% Usage,67F,No,0F,,Not Applicable,318 Rated kWh,100% Usage,20 ft^2,"0% Leakage to Outside, Uninsulated",Living Space,300-400%,,,,,,,Single-Family Detached,1500-1999,1500-2499,Slab,,1,1,<8,"Brick, Medium/Dark",Wood Frame,No,Natural Gas,62F,Yes,3F,Night +5h,No Exterior Use,Uninsulated,100% Usage,No,"AC, SEER 15",100% Conditioned,Central AC,Yes,,No,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,60000-99999,15 ACH50,,,,,"Finished, R-19",Uninsulated,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.85",100% CFL,100% Usage,100% Usage,,,,,,,,,,,,"Cooling Season, 7 days/wk",Left/Right at 15ft,2,South,,1.0,1.01,,,No,EF 17.6,100% Usage,Composition Shingles,,Owner,Medium,Occupied,1960s,1960-79,Natural Gas Standard,Natural Gas,Yes,F15 B15 L15 R15,"Double, Low-E, Non-metal, Air, M-Gain",63747,32818.9776510959
